bus_id,route_id,imei,latitude,longitude,speed,time,flag
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-07-02 07:42:03",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-07-05 07:24:11",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-07-06 10:46:39",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-07-06 10:54:06",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-07-06 10:54:28",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-07-08 08:05:56",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-07-10 07:32:25",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-07-11 07:10:38",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-07-13 08:59:22",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-13 09:02:48",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-13 09:03:01",1
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-07-13 09:06:17",1
33,11,f2:ab:73:19:59:7,-7.93338,112.60354,10,"2024-07-13 17:22:59",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-07-13 17:29:41",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-07-13 17:31:22",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-07-13 17:57:52",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-07-15 06:45:05",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-15 06:48:04",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-15 07:04:23",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-07-15 07:05:39",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-07-15 07:12:43",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-15 07:14:11",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-15 07:14:24",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-15 07:14:39",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-15 07:14:52",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-15 07:15:12",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-15 07:15:25",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-15 07:15:41",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-15 07:15:55",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-07-15 07:20:04",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-07-15 07:26:38",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-07-15 07:33:44",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-07-15 07:33:55",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-07-15 07:34:15",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-07-15 07:34:28",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-07-15 15:12:07",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-07-15 15:16:08",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-07-15 15:16:42",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-07-15 15:16:56",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-16 07:02:37",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-07-16 07:03:50",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-07-16 07:10:45",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-16 07:12:35",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-16 07:12:49",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-16 07:13:05",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-16 07:13:25",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-07-16 07:13:38",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-07-16 07:18:08",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-07-16 07:27:34",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-07-16 07:27:53",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-07-16 07:35:05",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-07-16 07:35:19",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-07-16 07:35:44",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-07-16 07:35:58",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-07-16 16:30:58",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-07-16 16:33:06",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-07-16 16:33:19",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-07-16 16:33:32",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-07-16 16:33:45",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-07-16 16:33:59",0
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-07-16 16:34:13",1
