bus_id,route_id,imei,latitude,longitude,speed,time,flag
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-01 08:26:44",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-05-01 08:29:36",0
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-05-01 08:29:49",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:40:12",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:40:34",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:40:56",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:41:34",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:44:04",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:45:43",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:46:36",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:46:50",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:49:23",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:49:53",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:50:14",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:51:26",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:52:36",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:52:51",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:53:20",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:53:46",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:54:05",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:54:26",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:54:56",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:55:30",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:58:24",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:58:49",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:59:12",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 08:59:58",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 09:20:03",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-01 09:20:19",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-05-01 09:24:25",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-05-01 09:29:55",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-01 09:34:48",1
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-05-01 09:37:25",1
33,11,f2:ab:73:19:59:7,-7.93338,112.60354,10,"2024-05-01 16:26:13",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-05-01 16:39:03",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-05-01 17:04:40",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-05-02 06:48:19",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-02 06:51:31",1
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-05-02 06:54:27",1
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-05-02 06:57:27",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-02 06:59:33",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-05-02 07:00:48",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-05-02 07:09:48",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-02 07:11:13",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-02 07:11:27",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-02 07:11:41",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-05-02 07:15:26",0
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-05-02 07:15:38",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-05-02 07:21:03",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-05-02 07:23:02",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-02 07:29:20",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-02 07:29:34",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-02 07:29:48",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-05-02 16:42:10",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-05-02 16:44:03",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-05-02 17:00:01",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-05-02 17:06:09",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-05-02 17:06:29",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-05-02 17:36:03",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-05-02 17:37:05",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-05-03 06:48:58",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-03 06:52:15",1
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-05-03 06:55:50",1
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-05-03 06:57:56",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-03 06:59:49",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-05-03 07:00:57",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-05-03 07:08:36",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-03 07:10:18",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-03 07:10:34",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-03 07:10:47",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-03 07:11:04",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-03 07:11:17",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-05-03 07:11:32",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-05-03 07:15:32",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-05-03 07:20:55",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-05-03 07:22:42",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-03 07:27:33",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-03 07:27:48",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-03 07:28:05",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-05-03 07:28:19",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-05-03 15:47:41",0
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-05-03 15:47:55",1
