bus_id,route_id,imei,latitude,longitude,speed,time,flag
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-03-01 06:56:20",1
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-03-01 06:58:49",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-01 07:00:48",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-03-01 07:02:04",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-03-01 07:09:43",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-01 07:11:23",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-01 07:11:39",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-01 07:11:53",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-01 07:12:08",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-01 07:12:22",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-01 07:12:35",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-01 07:12:52",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-03-01 07:16:13",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-03-01 07:22:39",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-03-01 07:29:53",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-03-01 07:30:06",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-03-01 07:30:23",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-03-01 07:30:49",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-03-01 07:31:04",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-03-01 16:40:31",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-03-01 16:41:56",1
33,11,f2:ab:73:19:59:7,-7.94982,112.61556,10,"2024-03-01 16:57:34",1
33,11,f2:ab:73:19:59:7,-7.94325,112.61045,10,"2024-03-01 17:00:25",1
33,11,f2:ab:73:19:59:7,-7.94325,112.61045,10,"2024-03-01 17:00:41",1
33,11,f2:ab:73:19:59:7,-7.94325,112.61045,10,"2024-03-01 17:01:42",1
33,11,f2:ab:73:19:59:7,-7.94325,112.61045,10,"2024-03-01 17:02:04",0
33,11,f2:ab:73:19:59:7,-7.94325,112.61045,10,"2024-03-01 17:02:22",1
33,11,fb:fd:2a:a8:e2:b,-7.97694,112.63335,10,"2024-03-01 23:00:45",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 07:33:38",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-03-03 07:37:16",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-03-03 07:43:24",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:44:46",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:45:15",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:45:37",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:45:50",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:46:04",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:46:17",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:46:31",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:46:45",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:46:58",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:47:12",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:47:25",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-03 08:47:40",1
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-03-03 08:50:08",1
33,10,fb:fd:2a:a8:e2:b,-7.93324,112.60354,10,"2024-03-03 11:06:07",1
33,10,fb:fd:2a:a8:e2:b,-7.94329,112.61047,10,"2024-03-03 11:09:40",1
33,10,12345,-7.94350,112.61065,10,"2024-03-03 13:31:28",1
33,10,fb:fd:2a:a8:e2:b,-7.94979,112.61559,10,"2024-03-03 13:38:27",0
33,10,fb:fd:2a:a8:e2:b,-7.94979,112.61559,10,"2024-03-03 13:38:53",1
33,11,f2:ab:73:19:59:7,-7.93338,112.60354,10,"2024-03-03 16:45:07",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-03-03 16:58:39",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-03-03 16:58:52",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-03-03 22:37:41",1
33,11,fb:fd:2a:a8:e2:b,-7.93338,112.60354,10,"2024-03-03 22:40:18",1
33,10,f2:ab:73:19:59:7,-7.95658,112.61276,10,"2024-03-04 06:44:08",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-03-04 06:47:33",1
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-03-04 06:50:08",1
33,10,f2:ab:73:19:59:7,-7.93324,112.60354,10,"2024-03-04 06:58:37",1
