distance,minutes_sin,minutes_cos,month_num_sin,cloud_cover,month_num_cos,temp_range,temperature,wind_speed,day_of_week_cos,day_of_week_sin,duration
1.369535376459733,0.766044443118978,0.6427876096865394,0.8660254037844387,52,-0.4999999999999998,11,19,2,-0.9009688679024191,-0.433883739117558,5.333333333333333
0.9140332362197978,-0.06975647374412483,-0.9975640502598243,1.2246467991473532e-16,5,-1.0,10,22,1,1.0,0.0,2.533333333333333
1.7382329657418492,0.8290375725550417,0.5591929034707468,-1.0,5,-1.8369701987210294e-16,12,29,2,-0.22252093395631434,0.9749279121818236,6.766666666666667
1.4913432233154422,0.6427876096865393,0.766044443118978,-1.0,15,-1.8369701987210294e-16,13,20,5,-0.9009688679024191,-0.433883739117558,4.35
0.9140332362197978,0.6691306063588582,0.7431448254773942,1.2246467991473532e-16,85,-1.0,7,23,4,0.6234898018587336,0.7818314824680298,1.2333333333333334
1.3487946268033535,0.25881904510252074,0.9659258262890683,-0.8660254037844385,27,-0.5000000000000004,14,20,6,-0.9009688679024191,-0.433883739117558,1.75
1.369535376459733,0.8290375725550417,0.5591929034707468,1.0,64,6.123233995736766e-17,9,20,1,0.6234898018587336,0.7818314824680298,5.866666666666666
1.3487946268033535,-0.5877852522924734,0.8090169943749473,-0.8660254037844385,2,-0.5000000000000004,14,21,8,0.6234898018587336,0.7818314824680298,6.35
1.3487946268033535,0.7071067811865476,0.7071067811865476,1.0,81,6.123233995736766e-17,9,20,4,-0.900968867902419,0.43388373911755823,5.983333333333333
0.9140332362197978,0.5299192642332049,0.848048096156426,0.8660254037844386,77,0.5000000000000001,10,24,6,-0.9009688679024191,-0.433883739117558,1.3
1.4913432233154422,0.6691306063588582,0.7431448254773942,0.8660254037844387,74,-0.4999999999999998,10,18,3,-0.22252093395631434,0.9749279121818236,5.033333333333333
1.3487946268033535,0.45399049973954675,0.8910065241883679,-0.8660254037844385,7,-0.5000000000000004,13,18,4,-0.900968867902419,0.43388373911755823,2.4833333333333334
1.3487946268033535,0.9945218953682733,0.10452846326765346,-0.8660254037844385,14,-0.5000000000000004,8,21,6,-0.9009688679024191,-0.433883739117558,2.2333333333333334
1.4913432233154422,0.6427876096865393,0.766044443118978,0.4999999999999999,72,-0.8660254037844387,10,23,4,0.6234898018587336,0.7818314824680298,5.566666666666666
0.9140332362197978,-0.39073112848927355,-0.9205048534524404,0.8660254037844387,75,-0.4999999999999998,11,20,3,-0.900968867902419,0.43388373911755823,3.6166666666666663
1.091282026742783,0.754709580222772,0.6560590289905073,0.4999999999999999,10,-0.8660254037844387,8,22,2,0.6234898018587336,0.7818314824680298,1.6666666666666667
1.3487946268033535,0.8480480961564261,0.5299192642332049,1.0,18,6.123233995736766e-17,11,18,5,0.6234898018587336,0.7818314824680298,3.9166666666666665
1.5892632315739608,0.7193398003386511,0.6946583704589974,-0.8660254037844385,27,-0.5000000000000004,14,20,6,-0.9009688679024191,-0.433883739117558,7.65
0.9140332362197978,0.6819983600624985,0.7313537016191706,0.4999999999999999,7,-0.8660254037844387,8,28,1,-0.22252093395631434,0.9749279121818236,1.8333333333333333
1.091282026742783,0.8191520442889918,0.573576436351046,-1.0,71,-1.8369701987210294e-16,8,30,1,-0.9009688679024191,-0.433883739117558,1.9166666666666667
1.369535376459733,0.8090169943749475,0.5877852522924731,0.8660254037844386,76,0.5000000000000001,10,19,1,0.6234898018587336,0.7818314824680298,6.166666666666667
1.4913432233154422,0.6427876096865393,0.766044443118978,0.8660254037844387,91,-0.4999999999999998,9,18,2,-0.900968867902419,0.43388373911755823,4.583333333333333
1.5892632315739608,0.7431448254773941,0.6691306063588582,-0.8660254037844385,14,-0.5000000000000004,12,20,6,0.6234898018587336,0.7818314824680298,6.733333333333333
0.9140332362197978,0.8746197071393957,0.4848096202463371,0.8660254037844387,85,-0.4999999999999998,11,19,5,-0.9009688679024191,-0.433883739117558,2.066666666666667
1.4913432233154422,0.27563735581699916,0.9612616959383189,-0.4999999999999997,3,-0.8660254037844388,10,19,4,1.0,0.0,2.9833333333333334
0.9140332362197978,0.5877852522924731,0.8090169943749475,1.2246467991473532e-16,100,-1.0,6,24,2,-0.9009688679024191,-0.433883739117558,1.25
1.5892632315739608,0.7071067811865476,0.7071067811865476,0.8660254037844386,81,0.5000000000000001,9,20,3,-0.22252093395631434,0.9749279121818236,13.05
1.4913432233154422,0.25881904510252074,0.9659258262890683,1.0,89,6.123233995736766e-17,8,28,1,1.0,0.0,3.4166666666666665
1.3487946268033535,0.6946583704589973,0.7193398003386512,1.0,28,6.123233995736766e-17,7,21,4,-0.9009688679024191,-0.433883739117558,6.416666666666667
1.4913432233154422,0.7771459614569708,0.6293203910498375,1.2246467991473532e-16,73,-1.0,8,23,5,-0.9009688679024191,-0.433883739117558,3.2666666666666666
1.5892632315739608,0.766044443118978,0.6427876096865394,-1.0,4,-1.8369701987210294e-16,13,21,8,0.6234898018587336,0.7818314824680298,7.933333333333334
0.9140332362197978,-0.8191520442889918,0.573576436351046,0.4999999999999999,32,-0.8660254037844387,8,23,4,0.6234898018587336,0.7818314824680298,7.8
1.091282026742783,0.7986355100472928,0.6018150231520484,-0.8660254037844385,27,-0.5000000000000004,8,29,3,-0.900968867902419,0.43388373911755823,1.7
0.9140332362197978,-0.22495105434386498,-0.9743700647852352,-0.4999999999999997,8,-0.8660254037844388,11,20,6,1.0,0.0,4.016666666666667
1.369535376459733,0.8386705679454239,0.5446390350150272,0.4999999999999999,77,-0.8660254037844387,8,23,6,-0.9009688679024191,-0.433883739117558,5.916666666666667
2.60327554779162,-0.9816271834476641,0.19080899537654425,0.8660254037844386,59,0.5000000000000001,11,28,1,-0.900968867902419,0.43388373911755823,14.85
0.9140332362197978,0.49999999999999994,0.8660254037844387,0.4999999999999999,89,-0.8660254037844387,11,28,2,-0.900968867902419,0.43388373911755823,1.25
1.4913432233154422,0.6560590289905072,0.754709580222772,-0.8660254037844385,7,-0.5000000000000004,13,18,4,-0.900968867902419,0.43388373911755823,3.8
1.3487946268033535,0.6946583704589973,0.7193398003386512,1.0,71,6.123233995736766e-17,11,19,2,1.0,0.0,4.75
1.369535376459733,0.8191520442889918,0.573576436351046,-0.8660254037844385,19,-0.5000000000000004,13,22,5,0.6234898018587336,0.7818314824680298,6.25
1.5892632315739608,0.754709580222772,0.6560590289905073,1.2246467991473532e-16,25,-1.0,10,22,2,0.6234898018587336,0.7818314824680298,4.666666666666667
1.5892632315739608,0.9271838545667874,0.37460659341591196,1.0,76,6.123233995736766e-17,8,27,0,1.0,0.0,4.65
0.9140332362197978,0.898794046299167,0.43837114678907746,1.0,4,6.123233995736766e-17,8,28,6,-0.22252093395631434,0.9749279121818236,1.45
1.4913432233154422,0.7071067811865476,0.7071067811865476,0.4999999999999999,77,-0.8660254037844387,8,23,6,-0.9009688679024191,-0.433883739117558,3.933333333333333
1.3487946268033535,0.4694715627858908,0.882947592858927,-0.8660254037844385,0,-0.5000000000000004,13,21,7,0.6234898018587336,0.7818314824680298,2.65
1.091282026742783,0.8191520442889918,0.573576436351046,-0.8660254037844385,21,-0.5000000000000004,12,21,7,-0.900968867902419,0.43388373911755823,1.9333333333333331
0.9140332362197978,0.573576436351046,0.8191520442889918,1.2246467991473532e-16,0,-1.0,11,20,6,-0.22252093395631434,0.9749279121818236,1.5166666666666666
1.7382329657418492,0.8290375725550417,0.5591929034707468,-1.0,3,-1.8369701987210294e-16,15,19,4,-0.9009688679024191,-0.433883739117558,7.3
0.9140332362197978,0.766044443118978,0.6427876096865394,1.0,28,6.123233995736766e-17,7,21,4,-0.9009688679024191,-0.433883739117558,1.3
1.3487946268033535,-0.7880107536067221,-0.6156614753256581,1.2246467991473532e-16,91,-1.0,6,24,2,-0.900968867902419,0.43388373911755823,3.1166666666666667
3.200573835232762,0.7431448254773941,0.6691306063588582,0.4999999999999999,87,-0.8660254037844387,7,22,4,-0.22252093395631434,0.9749279121818236,9.65
1.5892632315739608,0.7771459614569708,0.6293203910498375,0.8660254037844386,42,0.5000000000000001,11,21,1,-0.9009688679024191,-0.433883739117558,6.333333333333333
1.3487946268033535,0.48480962024633706,0.8746197071393957,0.8660254037844386,81,0.5000000000000001,11,23,3,-0.22252093395631434,0.9749279121818236,2.2666666666666666
1.369535376459733,-0.7986355100472928,-0.6018150231520483,0.8660254037844386,54,0.5000000000000001,6,24,4,-0.22252093395631434,0.9749279121818236,14.783333333333331
0.9140332362197978,0.6819983600624985,0.7313537016191706,-0.4999999999999997,75,-0.8660254037844388,9,20,6,-0.22252093395631434,0.9749279121818236,1.6
2.60327554779162,-0.017452406437283192,-0.9998476951563913,1.0,70,6.123233995736766e-17,11,26,1,1.0,0.0,17.2
1.4913432233154422,0.7431448254773941,0.6691306063588582,1.0,29,6.123233995736766e-17,10,19,2,-0.9009688679024191,-0.433883739117558,5.25
1.4913432233154422,0.6691306063588582,0.7431448254773942,-0.8660254037844385,19,-0.5000000000000004,8,21,8,-0.900968867902419,0.43388373911755823,4.9
1.369535376459733,0.8191520442889918,0.573576436351046,-0.8660254037844385,0,-0.5000000000000004,12,29,2,1.0,0.0,5.533333333333333
0.9140332362197978,0.6427876096865393,0.766044443118978,-0.8660254037844385,21,-0.5000000000000004,12,21,7,-0.900968867902419,0.43388373911755823,2.2666666666666666
1.3487946268033535,0.3090169943749474,0.9510565162951535,0.8660254037844386,53,0.5000000000000001,12,19,1,1.0,0.0,1.6833333333333331
2.60327554779162,-0.9848077530122081,0.17364817766692997,0.8660254037844386,89,0.5000000000000001,11,20,4,1.0,0.0,16.666666666666668
1.369535376459733,0.8191520442889918,0.573576436351046,-1.0,14,-1.8369701987210294e-16,12,22,5,-0.22252093395631434,0.9749279121818236,5.2
1.5892632315739608,0.7431448254773941,0.6691306063588582,0.8660254037844386,53,0.5000000000000001,12,19,1,1.0,0.0,5.95
1.3487946268033535,-0.9993908270190958,0.03489949670250128,0.4999999999999999,81,-0.8660254037844387,6,23,5,-0.22252093395631434,0.9749279121818236,6.133333333333334
1.3487946268033535,0.4694715627858908,0.882947592858927,0.4999999999999999,12,-0.8660254037844387,7,23,5,-0.22252093395631434,0.9749279121818236,2.1666666666666665
0.9140332362197978,0.6293203910498374,0.7771459614569709,0.4999999999999999,89,-0.8660254037844387,7,24,4,0.6234898018587336,0.7818314824680298,1.4
1.3487946268033535,0.08715574274765817,0.9961946980917455,-0.8660254037844385,0,-0.5000000000000004,13,21,7,0.6234898018587336,0.7818314824680298,2.6166666666666667
1.369535376459733,0.7771459614569708,0.6293203910498375,0.8660254037844387,72,-0.4999999999999998,12,18,5,1.0,0.0,5.766666666666667
1.4913432233154422,0.224951054343865,0.9743700647852352,-0.8660254037844385,21,-0.5000000000000004,12,21,7,-0.900968867902419,0.43388373911755823,3.1666666666666665
1.369535376459733,0.7986355100472928,0.6018150231520484,0.8660254037844387,55,-0.4999999999999998,8,20,4,0.6234898018587336,0.7818314824680298,6.1
1.091282026742783,0.788010753606722,0.6156614753256583,0.8660254037844386,81,0.5000000000000001,10,19,5,-0.900968867902419,0.43388373911755823,1.8333333333333333
1.091282026742783,0.9455185755993167,0.32556815445715676,0.8660254037844387,85,-0.4999999999999998,11,19,5,-0.9009688679024191,-0.433883739117558,1.7
0.9140332362197978,0.6819983600624985,0.7313537016191706,1.2246467991473532e-16,82,-1.0,6,28,5,1.0,0.0,1.8333333333333333
0.9140332362197978,0.49999999999999994,0.8660254037844387,0.8660254037844386,89,0.5000000000000001,9,30,5,-0.900968867902419,0.43388373911755823,1.2333333333333334
1.4913432233154422,0.6819983600624985,0.7313537016191706,0.8660254037844386,81,0.5000000000000001,11,23,3,-0.22252093395631434,0.9749279121818236,4.116666666666666
1.3487946268033535,0.4383711467890774,0.898794046299167,0.8660254037844387,53,-0.4999999999999998,11,22,3,1.0,0.0,6.216666666666667
1.091282026742783,0.766044443118978,0.6427876096865394,0.4999999999999999,12,-0.8660254037844387,7,23,5,-0.22252093395631434,0.9749279121818236,1.7
1.3487946268033535,0.42261826174069944,0.9063077870366499,0.8660254037844387,91,-0.4999999999999998,9,18,2,-0.900968867902419,0.43388373911755823,1.8666666666666667
0.9140332362197978,0.5446390350150271,0.838670567945424,0.4999999999999999,13,-0.8660254037844387,8,28,5,0.6234898018587336,0.7818314824680298,1.1333333333333333
1.5892632315739608,0.7193398003386511,0.6946583704589974,-1.0,15,-1.8369701987210294e-16,13,19,5,-0.900968867902419,0.43388373911755823,6.833333333333333
1.5892632315739608,0.9063077870366499,0.42261826174069944,1.0,81,6.123233995736766e-17,9,20,4,-0.900968867902419,0.43388373911755823,4.566666666666666
1.091282026742783,0.9945218953682733,0.10452846326765346,1.0,18,6.123233995736766e-17,11,18,5,0.6234898018587336,0.7818314824680298,1.7166666666666666
1.4913432233154422,0.6819983600624985,0.7313537016191706,0.4999999999999999,13,-0.8660254037844387,8,28,5,0.6234898018587336,0.7818314824680298,3.7
0.9140332362197978,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,100,-1.0,6,24,2,-0.9009688679024191,-0.433883739117558,1.4333333333333331
1.4913432233154422,0.6293203910498374,0.7771459614569709,-0.8660254037844385,16,-0.5000000000000004,11,20,6,-0.9009688679024191,-0.433883739117558,5.15
0.9140332362197978,0.6691306063588582,0.7431448254773942,1.2246467991473532e-16,81,-1.0,9,23,5,-0.900968867902419,0.43388373911755823,2.55
0.9140332362197978,0.5299192642332049,0.848048096156426,-1.0,21,-1.8369701987210294e-16,9,23,5,1.0,0.0,1.3833333333333333
0.9140332362197978,0.6819983600624985,0.7313537016191706,1.2246467991473532e-16,25,-1.0,10,22,2,0.6234898018587336,0.7818314824680298,1.4333333333333331
0.9140332362197978,-0.8090169943749476,0.5877852522924729,0.8660254037844386,74,0.5000000000000001,11,25,2,-0.9009688679024191,-0.433883739117558,4.933333333333334
0.9140332362197978,0.49999999999999994,0.8660254037844387,-0.8660254037844385,7,-0.5000000000000004,13,18,4,-0.900968867902419,0.43388373911755823,1.3333333333333333
0.9140332362197978,0.8480480961564261,0.5299192642332049,1.0,28,6.123233995736766e-17,7,21,4,-0.9009688679024191,-0.433883739117558,1.85
1.3487946268033535,0.45399049973954675,0.8910065241883679,0.4999999999999999,87,-0.8660254037844387,7,22,4,-0.22252093395631434,0.9749279121818236,4.85
0.8131884117027338,0.8660254037844386,0.5000000000000001,0.8660254037844387,71,-0.4999999999999998,12,19,6,1.0,0.0,7.15
1.7382329657418492,0.7771459614569708,0.6293203910498375,-1.0,15,-1.8369701987210294e-16,13,20,5,-0.9009688679024191,-0.433883739117558,6.316666666666666
1.3487946268033535,0.40673664307580015,0.9135454576426009,0.8660254037844386,74,0.5000000000000001,8,27,1,-0.9009688679024191,-0.433883739117558,4.75
1.4913432233154422,0.6819983600624985,0.7313537016191706,-1.0,4,-1.8369701987210294e-16,13,21,8,0.6234898018587336,0.7818314824680298,6.35
1.4913432233154422,0.7071067811865476,0.7071067811865476,1.0,59,6.123233995736766e-17,9,19,3,-0.900968867902419,0.43388373911755823,3.6666666666666665
1.3487946268033535,0.9902680687415703,0.1391731009600657,-1.0,84,-1.8369701987210294e-16,15,19,6,-0.900968867902419,0.43388373911755823,2.933333333333333
1.4913432233154422,0.6819983600624985,0.7313537016191706,0.8660254037844386,53,0.5000000000000001,12,19,1,1.0,0.0,4.766666666666667
1.5892632315739608,0.6946583704589973,0.7193398003386512,0.4999999999999999,3,-0.8660254037844387,10,21,5,-0.900968867902419,0.43388373911755823,5.833333333333333
1.5892632315739608,0.6946583704589973,0.7193398003386512,-0.4999999999999997,21,-0.8660254037844388,8,29,1,0.6234898018587336,0.7818314824680298,6.833333333333333
1.4913432233154422,0.6946583704589973,0.7193398003386512,-0.4999999999999997,23,-0.8660254037844388,11,22,7,1.0,0.0,4.066666666666666
0.9140332362197978,-0.32556815445715676,-0.9455185755993167,1.0,23,6.123233995736766e-17,6,23,1,-0.22252093395631434,0.9749279121818236,2.2333333333333334
1.091282026742783,0.766044443118978,0.6427876096865394,0.8660254037844387,78,-0.4999999999999998,12,19,1,-0.900968867902419,0.43388373911755823,1.5166666666666666
0.9140332362197978,0.766044443118978,0.6427876096865394,1.0,73,6.123233995736766e-17,9,18,6,-0.9009688679024191,-0.433883739117558,1.3333333333333333
1.5892632315739608,0.7313537016191705,0.6819983600624985,-0.8660254037844385,4,-0.5000000000000004,13,18,7,-0.900968867902419,0.43388373911755823,7.333333333333333
1.4913432233154422,0.7193398003386511,0.6946583704589974,1.2246467991473532e-16,100,-1.0,6,24,2,-0.9009688679024191,-0.433883739117558,4.666666666666667
1.091282026742783,0.7986355100472928,0.6018150231520484,0.4999999999999999,10,-0.8660254037844387,8,22,4,-0.900968867902419,0.43388373911755823,1.5666666666666669
1.4913432233154422,0.8829475928589269,0.46947156278589086,1.0,39,6.123233995736766e-17,9,23,3,0.6234898018587336,0.7818314824680298,4.816666666666666
1.3487946268033535,-0.8090169943749476,0.5877852522924729,-1.0,7,-1.8369701987210294e-16,12,21,4,0.6234898018587336,0.7818314824680298,5.116666666666666
1.5892632315739608,0.7313537016191705,0.6819983600624985,-0.4999999999999997,3,-0.8660254037844388,11,28,4,-0.900968867902419,0.43388373911755823,6.383333333333334
3.200573835232762,0.7071067811865476,0.7071067811865476,0.4999999999999999,72,-0.8660254037844387,10,23,4,0.6234898018587336,0.7818314824680298,9.45
1.369535376459733,0.898794046299167,0.43837114678907746,-0.8660254037844385,3,-0.5000000000000004,11,22,8,1.0,0.0,4.916666666666667
0.9140332362197978,0.5591929034707469,0.8290375725550417,1.0,64,6.123233995736766e-17,9,20,1,0.6234898018587336,0.7818314824680298,1.1166666666666667
1.5892632315739608,0.7313537016191705,0.6819983600624985,-1.0,77,-1.8369701987210294e-16,11,30,0,1.0,0.0,8.283333333333333
1.5892632315739608,0.6819983600624985,0.7313537016191706,0.4999999999999999,47,-0.8660254037844387,7,22,6,1.0,0.0,5.6
1.369535376459733,0.766044443118978,0.6427876096865394,0.4999999999999999,10,-0.8660254037844387,8,22,2,0.6234898018587336,0.7818314824680298,5.616666666666666
1.369535376459733,0.8191520442889918,0.573576436351046,1.2246467991473532e-16,82,-1.0,6,28,5,1.0,0.0,5.633333333333334
0.9140332362197978,0.5877852522924731,0.8090169943749475,0.4999999999999999,77,-0.8660254037844387,8,23,6,-0.9009688679024191,-0.433883739117558,1.1
1.3487946268033535,0.17364817766693033,0.984807753012208,-0.8660254037844385,0,-0.5000000000000004,12,29,2,1.0,0.0,2.316666666666667
1.5892632315739608,0.6946583704589973,0.7193398003386512,0.4999999999999999,12,-0.8660254037844387,7,23,5,-0.22252093395631434,0.9749279121818236,5.533333333333333
1.369535376459733,-0.9993908270190958,0.03489949670250128,0.8660254037844386,59,0.5000000000000001,8,20,1,-0.900968867902419,0.43388373911755823,25.15
1.3487946268033535,-0.2923717047227364,-0.9563047559630355,-1.0,31,-1.8369701987210294e-16,15,18,5,-0.900968867902419,0.43388373911755823,4.216666666666667
1.369535376459733,0.8386705679454239,0.5446390350150272,0.8660254037844386,24,0.5000000000000001,10,20,1,-0.900968867902419,0.43388373911755823,6.583333333333333
0.9140332362197978,0.5299192642332049,0.848048096156426,0.8660254037844387,78,-0.4999999999999998,12,19,1,-0.900968867902419,0.43388373911755823,1.2166666666666666
1.7382329657418492,0.8290375725550417,0.5591929034707468,1.2246467991473532e-16,100,-1.0,6,24,2,-0.9009688679024191,-0.433883739117558,6.85
1.369535376459733,0.9612616959383189,0.27563735581699916,1.0,76,6.123233995736766e-17,8,27,0,1.0,0.0,5.166666666666667
1.4913432233154422,0.9205048534524403,0.39073112848927394,0.8660254037844387,21,-0.4999999999999998,13,29,4,-0.9009688679024191,-0.433883739117558,3.066666666666667
0.9140332362197978,0.6560590289905072,0.754709580222772,-0.8660254037844385,0,-0.5000000000000004,13,21,7,0.6234898018587336,0.7818314824680298,1.6833333333333331
1.3487946268033535,0.45399049973954675,0.8910065241883679,0.4999999999999999,89,-0.8660254037844387,7,24,4,0.6234898018587336,0.7818314824680298,3.966666666666667
1.3487946268033535,0.9205048534524403,0.39073112848927394,-1.0,14,-1.8369701987210294e-16,12,21,6,1.0,0.0,4.85
1.091282026742783,0.788010753606722,0.6156614753256583,0.4999999999999999,89,-0.8660254037844387,11,28,2,-0.900968867902419,0.43388373911755823,1.9833333333333332
0.9140332362197978,0.7071067811865476,0.7071067811865476,-0.4999999999999997,0,-0.8660254037844388,11,27,3,-0.22252093395631434,0.9749279121818236,2.816666666666667
1.5892632315739608,0.766044443118978,0.6427876096865394,-1.0,72,-1.8369701987210294e-16,10,20,5,0.6234898018587336,0.7818314824680298,7.933333333333334
1.7382329657418492,0.8290375725550417,0.5591929034707468,1.2246467991473532e-16,16,-1.0,11,22,5,-0.22252093395631434,0.9749279121818236,6.583333333333333
1.369535376459733,0.8290375725550417,0.5591929034707468,-0.8660254037844385,2,-0.5000000000000004,13,19,5,0.6234898018587336,0.7818314824680298,6.05
1.4913432233154422,0.6691306063588582,0.7431448254773942,-1.0,77,-1.8369701987210294e-16,11,30,0,1.0,0.0,4.766666666666667
1.4913432233154422,0.7431448254773941,0.6691306063588582,-0.4999999999999997,0,-0.8660254037844388,11,27,3,-0.22252093395631434,0.9749279121818236,5.3
0.9140332362197978,0.754709580222772,0.6560590289905073,1.2246467991473532e-16,73,-1.0,8,23,5,-0.9009688679024191,-0.433883739117558,2.0166666666666666
1.7382329657418492,0.8290375725550417,0.5591929034707468,1.2246467991473532e-16,73,-1.0,8,23,6,-0.22252093395631434,0.9749279121818236,6.75
1.3487946268033535,-0.2588190451025207,0.9659258262890683,-0.8660254037844385,0,-0.5000000000000004,13,23,10,1.0,0.0,6.633333333333334
1.091282026742783,0.8090169943749475,0.5877852522924731,-0.8660254037844385,18,-0.5000000000000004,11,21,8,-0.22252093395631434,0.9749279121818236,1.8333333333333333
2.60327554779162,-0.9975640502598243,0.06975647374412522,-0.8660254037844385,27,-0.5000000000000004,9,22,8,0.6234898018587336,0.7818314824680298,15.4
2.60327554779162,-0.9816271834476641,0.19080899537654425,1.0,55,6.123233995736766e-17,11,27,2,-0.9009688679024191,-0.433883739117558,17.05
1.5892632315739608,0.9135454576426009,0.4067366430758002,1.0,39,6.123233995736766e-17,9,23,3,0.6234898018587336,0.7818314824680298,4.1
