route_id,distance,month,day_of_week_sin,minutes_cos,temperature,precip_mm,humidity,visibility,pressure,cloud_cover,wind_speed,hour,day,month_num,hour_sin,hour_cos,month_num_sin,month_num_cos,temp_rolling_mean,temp_rolling_std,temp_lag_24,humidity_lag_24,visibility_cleaned,humidity_cleaned,wind_speed_cleaned,temp_range,dew_point,heat_index,temp_change,pressure_change,humidity_comfort,heat_stress,duration
11,2.067079877560524,3,-0.433883739117558,0.19080899537654425,1.270038416312389,2.3178812946428864,0.1090337340534468,0.36657120890524886,-2.6976984015956718,0.22412962697799635,-0.9278980666651109,0.2923803097690537,-1.6355467778947936,-0.8405123985055468,-0.8820495270771295,-1.6081319515998904,0.9695993485272897,0.5818252574194016,-0.6915253566163841,1.6052615254606604,0.24903741754349018,0.24872031700531386,0.38743778626049075,0.1090337340534468,-0.9736209621879238,0.5207472626936905,2.028411334073635,1.6650309862866306,-0.44129404610876405,-1.908321282766655,2,0,17.05
10,-0.8156058038047639,3,0.43388373911755823,0.6427876096865394,-0.15828775127081404,-0.07268758790137991,0.5490403095762327,0.36657120890524886,-0.2443171031453517,0.45512597046879905,-1.4537486556579398,1.0166567177683885,0.48954689294444076,-0.8405123985055468,-0.8820495270771302,0.5870981419544969,0.9695993485272897,0.5818252574194016,0.7560586241538999,-1.033013785754802,0.24903741754349018,0.8430478667684177,0.38743778626049075,0.5490403095762327,-1.5306381249090424,-1.8671941109453165,0.33329974349839775,-0.24562953552452013,-0.44129404610876405,0.7281252406043972,2,2,1.2833333333333334
10,0.169571528132458,4,-0.433883739117558,0.39073112848927394,1.8413688833456703,-0.41419742826484657,-2.0909991435604827,0.36657120890524886,-0.8576624277579317,-0.8978526128344739,0.12380311132054717,-0.43189609823028097,0.2658528223297845,-0.4123652591093234,1.1901628163455147,-1.6081319515998898,0.7852360606112858,-0.3508777869993236,-1.3532780335399495,0.4226626289709961,2.1129618980896554,-1.7839479992755016,0.38743778626049075,-2.0909991435604827,0.14041336325431295,1.4759238121492932,0.4725964711634228,1.874010238227534,2.289402033447662,-1.0295057749763041,1,0,3.066666666666667
10,0.169571528132458,7,0.7818314824680298,0.7771459614569709,1.8413688833456703,-0.41419742826484657,-2.4430044039787115,0.36657120890524886,0.9823735460798082,-0.8978526128344739,-1.4537486556579398,-0.43189609823028097,1.4961702107103938,0.8720761590793468,1.1901628163455147,-1.6081319515998898,-1.0945601241316392,-1.0336638038880028,0.6319799972307323,-0.1335442486954568,1.4916537379076003,-2.4406969657864814,0.38743778626049075,-2.4430044039787115,-1.5306381249090424,-0.9120175614897138,0.014672146623810948,1.7348780774416424,1.659241399703871,-0.15069026718595352,1,0,5.316666666666666
10,-0.5131314062717726,3,-0.433883739117558,0.29237170472273677,-1.3009486853373766,0.9518419331890201,0.8130442548899042,0.36657120890524886,-0.2443171031453517,0.8181202245257747,1.175504289306205,1.0166567177683885,-0.181535318899528,-0.8405123985055468,-0.8820495270771302,0.5870981419544969,0.9695993485272897,0.5818252574194016,-1.3119184912322222,-0.38757365774607844,-0.9935789028206199,0.8430478667684177,0.38743778626049075,0.8130442548899042,1.2544476886965497,-0.43442928676191234,-1.1268957011536866,-1.152760610721305,-1.281508224433818,0.7281252406043972,2,2,1.6166666666666667
10,0.3366716556821583,7,0.0,0.6018150231520484,-0.7296182183040952,-0.41419742826484657,-0.15497021126022473,0.36657120890524886,1.5957188706923882,-1.458843732740709,0.6496537003133762,-0.7940343022299483,0.6013939282517689,0.8720761590793468,1.6193320447268111,-0.5105169048226963,-1.0945601241316392,-1.0336638038880028,-0.11249176430827337,-0.05703476823486647,-0.9935789028206199,-0.0013436616028420496,0.38743778626049075,-0.15497021126022473,0.6974305259754313,0.04315898796588909,-1.1166073478677343,-0.6991950731229126,-0.021186956946236957,-0.15069026718595352,2,2,9.85
11,-0.8156058038047639,9,0.9749279121818236,0.656059028990507,-0.44395298478745465,-0.41419742826484657,-0.15497021126022473,0.36657120890524886,0.9823735460798082,-1.2938463445329929,1.7013548782990342,1.0166567177683885,-1.3000056719728093,1.7283704378717937,-0.8820495270771302,0.5870981419544969,-1.782613281684616,0.5818252574194012,0.8801372510770675,1.1794054642234895,-0.6829248227295923,0.09247761932729792,0.38743778626049075,-0.15497021126022473,1.811464851417668,1.4759238121492932,-0.7026908082097477,-0.4724123043237164,-0.44129404610876405,1.606940748394748,2,2,5.65
10,0.3366716556821583,7,0.7818314824680298,0.6560590289905073,-0.7296182183040952,-0.41419742826484657,0.1090337340534468,0.36657120890524886,0.36902822146722825,-1.3598452998160793,0.6496537003133762,1.0166567177683885,-0.06968828359219989,0.8720761590793468,-0.8820495270771302,0.5870981419544969,-1.0945601241316392,-1.0336638038880028,-1.0224016950781634,0.40944340271281754,-1.3042329829116475,-2.1592331229960617,0.38743778626049075,0.1090337340534468,0.6974305259754313,0.5207472626936905,-0.8811103235620635,-0.6991950731229126,-0.44129404610876405,-0.15069026718595352,2,2,9.433333333333334
10,0.169571528132458,6,0.0,0.7193398003386512,-0.7296182183040952,-0.41419742826484657,0.8130442548899042,-3.0779694244949076,1.5957188706923882,1.148115000941207,0.12380311132054717,1.0166567177683885,-0.7407704954361687,0.4439290196831234,-0.8820495270771302,0.5870981419544969,-0.406506966578663,-1.2835808314180495,0.3011036587689567,-1.488920873384407,-0.37227074263856486,0.6554053049081378,-2.971687762657786,0.8130442548899042,0.14041336325431295,-0.43442928676191234,-0.2862079640241606,-0.6991950731229126,-0.861401135271291,1.606940748394748,2,2,3.283333333333333
11,-0.8156058038047639,5,0.43388373911755823,0.5150380749100542,-1.5866139188540171,-0.41419742826484657,0.5490403095762327,0.36657120890524886,-1.4710077523705116,-1.194847911608363,0.6496537003133762,-1.518310710229283,-1.5236997425874654,0.0157818802869,0.15405664463419227,1.0417451805943898,0.28154619097431316,-1.0336638038880026,-1.4505946036757669,1.3402382025088189,0.011478415120938373,-0.2899954251096841,0.38743778626049075,0.5490403095762327,0.6974305259754313,0.5207472626936905,-1.7599949954244514,-1.3795433795205014,,,2,2,6.133333333333334
10,0.169571528132458,6,-0.433883739117558,0.6293203910498375,0.1273774822458266,-0.41419742826484657,0.5490403095762327,0.36657120890524886,0.36902822146722825,0.8181202245257747,0.6496537003133762,-1.518310710229283,-1.076311601358153,0.4439290196831234,0.15405664463419227,1.0417451805943898,-0.406506966578663,-1.2835808314180495,0.7974181664616271,-0.7216116484979516,-0.061616662547537324,0.1862989002574379,0.38743778626049075,0.5490403095762327,0.6974305259754313,-0.9120175614897138,0.7519079376970887,-0.018846766725323892,,,2,2,3.2666666666666666
10,-0.8156058038047639,5,0.0,0.7771459614569709,-1.5866139188540171,-0.41419742826484657,-0.3309728414693391,0.36657120890524886,-0.2443171031453517,-0.17186410472052255,1.175504289306205,-0.7940343022299483,-1.188158636665481,0.0157818802869,1.6193320447268111,-0.5105169048226963,0.28154619097431316,-1.0336638038880026,-1.8082329989248926,1.5885693203203315,-1.3042329829116475,0.4677627430478578,0.38743778626049075,-0.3309728414693391,1.2544476886965497,1.9535120868770948,-2.5160030645720353,-1.3795433795205014,0.18886658763502656,-0.15069026718595352,2,2,1.4833333333333334
10,0.169571528132458,9,0.7818314824680298,0.981627183447664,1.8413688833456703,-0.41419742826484657,-3.323017555024283,0.36657120890524886,0.9823735460798082,-1.458843732740709,-1.4537486556579398,-0.43189609823028097,-1.5236997425874654,1.7283704378717937,1.1901628163455147,-1.6081319515998898,-1.782613281684616,0.5818252574194012,0.6981552649230917,0.9126999291735738,0.6839531296709283,-1.4020172014890562,0.38743778626049075,-3.323017555024283,-1.5306381249090424,1.4759238121492932,-1.2641015891527092,1.4378803598104475,1.659241399703871,-1.0295057749763041,0,0,2.6166666666666667
10,-0.8156058038047639,9,-0.433883739117558,0.8660254037844387,2.127034116862311,0.26882225246208674,-2.5310057190832684,-0.06399637026977074,0.36902822146722825,0.7521212692426883,-1.4537486556579398,-0.43189609823028097,1.1606291047884094,1.7283704378717937,1.1901628163455147,-1.6081319515998898,-1.782613281684616,0.5818252574194012,1.4178113010774651,-0.99135911156896,2.423615978180683,-2.7221608085769016,-0.28438732352316465,-2.5310057190832684,-1.5306381249090424,-0.9120175614897138,0.2895916364584478,2.0795126012934455,1.4491878551226076,-1.0295057749763041,1,1,1.8166666666666669
10,0.5908879494020227,2,0.9749279121818236,0.573576436351046,0.1273774822458266,-0.41419742826484657,0.7250429397853471,0.36657120890524886,0.36902822146722825,1.0821160456581207,-0.4020474776722818,1.0166567177683885,0.48954689294444076,-1.2686595379017702,-0.8820495270771302,0.5870981419544969,0.7852360606112855,1.5145283018381273,-0.236570391231441,0.858469109007851,-0.9935789028206199,0.6554053049081378,0.38743778626049075,0.7250429397853471,-0.4166037994668055,0.5207472626936905,0.9011577213072064,-0.018846766725323892,-0.44129404610876405,1.606940748394748,2,2,7.333333333333333
10,0.169571528132458,3,0.9749279121818236,0.6691306063588582,1.5557036498290298,0.26882225246208674,-0.8589807320966821,-0.06399637026977074,-0.8576624277579317,1.2141139562242937,0.6496537003133762,-0.43189609823028097,-1.188158636665481,-0.8405123985055468,1.1901628163455147,-1.6081319515998898,0.9695993485272897,0.5818252574194016,0.25974411646122947,-0.5343407641592213,1.8023078179986278,-0.7519139090439618,-0.28438732352316465,-0.8589807320966821,0.6974305259754313,0.5207472626936905,1.4863108421967772,1.9088316278941635,1.8692949442851348,-1.0295057749763041,2,0,5.416666666666667
10,-0.8156058038047639,5,0.0,0.7986355100472928,-0.15828775127081404,-0.41419742826484657,0.6370416246807898,0.36657120890524886,-1.4710077523705116,-0.03986619415434958,1.175504289306205,-1.518310710229283,0.3776998576371126,0.0157818802869,0.15405664463419227,1.0417451805943898,0.28154619097431316,-1.0336638038880026,0.9214967933847947,-1.0540024336963425,0.24903741754349018,0.6554053049081378,0.38743778626049075,0.6370416246807898,1.2544476886965497,-1.3896058362175152,0.4077038571057744,-0.24562953552452013,,,2,2,1.2833333333333334
